{2,2,2,3,2,2,11,12,163,159,159,159,159,159,159,160,0,1,2,2,2,2,2,3,3,2,2,2,2,2,2,3},
{18,19,18,19,18,19,28,12,12,3,2,2,2,2,2,0,0,17,18,19,18,19,18,19,18,19,18,19,18,19,18,19},
{2,34,2,2,2,2,41,12,12,2,2,2,2,2,2,0,0,33,2,2,2,34,2,2,35,2,3,2,2,34,2,2},
{18,19,19,18,19,18,53,12,12,2,2,2,2,35,2,0,0,45,18,19,18,19,19,18,19,18,19,18,18,19,19,18},
{59,59,59,59,59,59,60,12,12,2,2,2,2,2,2,0,0,58,59,59,59,59,59,59,59,59,59,59,70,72,73,71},
{62,62,62,62,62,62,63,12,12,34,2,2,2,3,2,0,0,61,59,62,62,62,62,62,62,62,62,62,84,86,87,85},
{62,62,62,62,62,62,60,12,12,2,2,3,2,2,2,0,0,58,59,62,62,62,62,62,62,62,62,62,98,100,101,99},
{62,62,62,62,62,62,63,12,208,159,159,159,159,159,159,207,0,61,59,62,62,62,62,62,62,62,62,62,109,111,112,110},
{62,62,62,62,62,62,220,2,13,14,15,16,2,2,11,12,0,58,59,62,64,65,66,67,68,69,70,71,70,72,73,71},
{62,62,62,62,62,62,225,18,29,30,31,32,18,19,28,12,0,61,59,62,78,79,80,81,82,83,84,85,84,86,87,85},
{62,62,62,62,62,62,232,2,42,43,44,32,2,2,41,12,0,58,59,62,92,93,94,95,96,97,98,99,98,100,101,99},
{62,62,62,62,62,62,234,19,54,55,56,57,19,18,53,12,0,61,59,62,103,104,105,106,107,108,109,110,109,111,112,110},
{62,62,62,62,62,62,146,59,59,59,59,59,59,59,60,12,0,58,59,62,113,114,115,116,117,118,59,59,70,72,73,71},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,12,0,61,59,62,125,126,127,128,129,130,59,62,84,86,87,85},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,12,0,58,59,62,136,137,138,139,140,141,59,62,98,100,101,99},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,12,0,61,59,62,62,146,59,59,59,59,59,62,109,111,112,110},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,12,0,58,59,62,62,62,62,62,62,62,62,62,146,59,59,59},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,12,0,61,59,62,62,62,62,62,62,62,62,62,62,62,62,62},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,12,0,58,59,62,62,62,62,62,62,62,62,62,62,62,62,62},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,12,0,61,59,62,62,62,62,62,62,62,62,62,62,62,62,62},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,12,0,58,59,62,62,62,62,62,62,62,62,62,62,62,62,62},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,12,0,61,59,62,62,62,62,62,62,62,62,62,62,62,62,62},
{62,62,62,62,62,62,62,62,62,62,62,62,62,62,60,12,0,58,59,62,62,62,62,62,62,62,62,62,62,62,62,62},
{159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,164,158,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159},
