{-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1},
{-1,-1,-1,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323},
{-1,-1,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1},
{-1,-1,-1,323,-1,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323},
{-1,-1,-1,323,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325},
{-1,-1,-1,323,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325},
{-1,-1,-1,323,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325},
{-1,-1,-1,323,-1,323,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,338,338,-1,-1,-1,-1,-1,-1,-1,-1,-1,336,-1,325},
{-1,-1,-1,323,-1,323,-1,-1,323,323,323,323,323,323,323,323,-1,-1,-1,-1,323,323,323,323,323,323,323,323,-1,-1,-1,325},
{-1,-1,-1,323,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1,-1,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1,-1,-1,325},
{-1,-1,-1,323,-1,323,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1,-1,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1,-1,-1,325},
{-1,-1,-1,323,-1,323,-1,-1,323,-1,-1,-1,-1,323,323,323,-1,-1,-1,-1,323,-1,-1,-1,-1,323,323,323,-1,-1,-1,325},
{-1,-1,-1,323,-1,323,-1,-1,323,-1,-1,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1,-1,-1,-1,323,-1,-1,-1,-1,-1,325},
{323,323,323,323,-1,323,-1,-1,323,-1,-1,-1,-1,323,-1,-1,-1,-1,-1,-1,323,-1,-1,-1,-1,323,-1,-1,-1,-1,-1,325},
{-1,-1,-1,-1,-1,323,-1,-1,323,323,323,323,323,323,-1,-1,-1,-1,-1,-1,323,323,323,323,323,323,-1,-1,-1,-1,-1,325},
{323,323,323,323,323,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,331,-1,331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325},
{324,-1,-1,-1,-1,-1,338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,335,335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,-1,325},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325},
{324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,325},
{324,-1,-1,-1,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,-1,-1,-1,325},
{324,-1,-1,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1,-1,-1,325},
{324,-1,-1,-1,323,-1,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,-1,323,-1,-1,-1,325},
{323,323,323,323,323,-1,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,-1,323,323,323,323,323},
