{0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{0,151,151,151,151,150,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{0,151,151,151,150,250,150,151,151,151,151,151,151,151,151,151,151,151,151,51,51,51,51,51,51,51,0,151,151,151,151,151},
{0,151,151,151,151,150,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,0,151,151,151,151,151},
{0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,0,151,151,151,151,151},
{0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,0,151,151,151,151,151},
{0,151,151,151,151,151,151,3,4,5,6,252,151,151,151,151,151,151,151,151,151,151,151,151,151,151,0,151,151,151,151,151},
{0,151,151,151,151,151,151,53,54,55,56,150,151,151,151,151,151,151,151,51,51,51,51,51,51,51,0,151,151,151,151,151},
{0,151,151,151,151,151,151,103,104,105,106,150,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{151,151,151,151,151,151,151,153,154,155,156,150,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,3,4,5,6,252,151,151,151,151,151,151,151,151},
{151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,53,54,55,56,150,151,151,151,151,151,151,151,151},
{151,151,151,151,151,151,0,151,151,151,151,151,151,151,151,151,151,151,151,103,104,105,106,150,151,151,151,151,151,151,151,151},
{0,151,151,151,151,151,0,151,151,151,151,151,151,151,151,151,151,151,151,153,154,155,156,150,151,151,151,151,151,151,151,151},
{0,151,151,151,151,151,0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{0,151,151,151,151,151,0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151},
{51,51,51,51,51,51,51,51,51,51,51,51,51,151,151,151,151,151,151,151,51,51,51,51,51,51,51,51,51,51,51,51}
